topology,seed,method,tick,time_ms,burst_active,hotspot_pressure,delivery_ratio,loss_ratio,mean_delay,control_messages,control_bytes,route_changes
er,122,bandit,116,1160,0,0.0,1.0,0.0,3.027499999999975,18018.0,576576.0,3502.0
er,122,bandit,117,1170,0,0.0,1.0,0.0,3.027499999999975,18018.0,576576.0,3147.0
er,122,bandit,118,1180,0,0.0,1.0,0.0,3.027499999999975,19602.0,627264.0,3857.0
er,122,bandit,119,1190,0,0.0,1.0,0.0,3.027499999999975,18018.0,576576.0,3434.0
er,122,bandit,120,1200,0,0.0,1.0,0.0,3.027499999999975,18018.0,576576.0,3031.0
er,122,bandit,121,1210,0,0.0,1.0,0.0,3.027499999999975,19602.0,627264.0,3824.0
er,122,bandit,122,1220,0,0.0,1.0,0.0,3.027499999999975,18018.0,576576.0,3513.0
er,122,bandit,123,1230,0,0.0,1.0,0.0,3.027499999999975,18018.0,576576.0,3125.0
er,122,bandit,124,1240,0,0.0,1.0,0.0,3.027499999999975,19602.0,627264.0,3829.0
er,122,bandit,125,1250,0,0.0,1.0,0.0,3.027499999999975,18018.0,576576.0,3490.0
er,122,bandit,126,1260,0,0.0,1.0,0.0,3.027499999999975,18018.0,576576.0,3080.0
er,122,bandit,127,1270,0,0.0,1.0,0.0,3.027499999999975,19602.0,627264.0,3775.0
er,122,bandit,128,1280,0,0.0,1.0,0.0,3.027499999999975,18018.0,576576.0,3476.0
er,122,bandit,129,1290,0,0.0,1.0,0.0,3.027499999999975,18018.0,576576.0,3076.0
er,122,bandit,130,1300,0,0.0,1.0,0.0,3.027499999999975,19602.0,627264.0,3798.0
er,122,bandit,131,1310,0,0.0,1.0,0.0,3.027499999999975,18018.0,576576.0,3503.0
er,122,bandit,132,1320,0,0.0,1.0,0.0,3.027499999999975,18018.0,576576.0,3044.0
er,122,bandit,133,1330,0,0.0,1.0,0.0,3.027499999999975,19602.0,627264.0,3778.0
er,122,bandit,134,1340,0,0.0,1.0,0.0,3.027499999999975,18018.0,576576.0,3469.0
er,122,bandit,135,1350,0,0.0,1.0,0.0,3.027499999999975,18018.0,576576.0,3057.0
er,122,bandit,136,1360,0,0.0,1.0,0.0,3.027499999999975,19602.0,627264.0,3815.0
er,122,bandit,137,1370,0,0.0,1.0,0.0,3.027499999999975,18018.0,576576.0,3444.0
er,122,bandit,138,1380,0,0.0,1.0,0.0,3.027499999999975,18018.0,576576.0,3106.0
er,122,bandit,139,1390,0,0.0,1.0,0.0,3.027499999999975,19602.0,627264.0,3769.0
er,124,ospf_te,0,0,0,0.0,0.029999999999999773,0.9699999999999998,1.0,0.0,0.0,0.0
er,124,ospf_te,1,10,0,0.0,0.2449999999999977,0.7549999999999983,1.8775510204081638,3380.0,108160.0,2874.0
er,124,ospf_te,2,20,0,0.0,0.48499999999999654,0.5149999999999967,2.4329896907216533,6583.0,210656.0,1234.0
er,124,ospf_te,3,30,0,0.0,0.7099999999999981,0.2899999999999972,2.6795774647887183,7306.0,233792.0,2085.0
er,124,ospf_te,4,40,0,0.0,0.8374999999999989,0.16249999999999862,2.814925373134308,10479.0,335328.0,2082.0
er,124,ospf_te,5,50,0,0.0,0.9049999999999994,0.09499999999999935,2.8342541436463846,13572.0,434304.0,2062.0
er,124,ospf_te,6,60,0,0.0,0.9724999999999998,0.027499999999999792,2.8611825192801787,9513.0,304416.0,2148.0
er,124,ospf_te,7,70,0,0.0,0.995,0.004999999999999963,2.8944723618090182,12161.0,389152.0,323.0
er,124,ospf_te,8,80,0,0.0,0.995,0.004999999999999963,2.8894472361808776,10288.0,329216.0,226.0
er,124,ospf_te,9,90,0,0.0,1.0,0.0,2.8974999999999733,12375.0,396000.0,140.0
er,124,ospf_te,10,100,0,0.0,1.0,0.0,2.8924999999999734,13959.0,446688.0,118.0
er,124,ospf_te,11,110,0,0.0,1.0,0.0,2.8924999999999734,9801.0,313632.0,54.0
er,124,ospf_te,12,120,0,0.0,1.0,0.0,2.8924999999999734,12177.0,389664.0,1.0
er,124,ospf_te,13,130,0,0.0,1.0,0.0,2.8924999999999734,10296.0,329472.0,0.0
er,124,ospf_te,14,140,0,0.0,1.0,0.0,2.8924999999999734,12375.0,396000.0,0.0
er,124,ospf_te,15,150,0,0.0,1.0,0.0,2.8924999999999734,13959.0,446688.0,0.0
er,124,ospf_te,16,160,0,0.0,1.0,0.0,2.8924999999999734,9801.0,313632.0,0.0
er,124,ospf_te,17,170,0,0.0,1.0,0.0,2.8924999999999734,12177.0,389664.0,0.0
er,124,ospf_te,18,180,0,0.0,1.0,0.0,2.8924999999999734,10296.0,329472.0,0.0
er,124,ospf_te,19,190,0,0.0,1.0,0.0,2.8924999999999734,12375.0,396000.0,0.0
er,124,ospf_te,20,200,0,0.0,1.0,0.0,2.8924999999999734,13959.0,446688.0,0.0
er,124,ospf_te,21,210,0,0.0,1.0,0.0,2.8924999999999734,9801.0,313632.0,0.0
er,124,ospf_te,22,220,0,0.0,1.0,0.0,2.8924999999999734,12177.0,389664.0,0.0
er,124,ospf_te,23,230,0,0.0,1.0,0.0,2.8924999999999734,10296.0,329472.0,0.0
er,124,ospf_te,24,240,0,0.0,1.0,0.0,2.8924999999999734,12375.0,396000.0,0.0
er,124,ospf_te,25,250,0,0.0,1.0,0.0,2.8924999999999734,13959.0,446688.0,0.0
er,124,ospf_te,26,260,0,0.0,1.0,0.0,2.8924999999999734,9801.0,313632.0,0.0
er,124,ospf_te,27,270,0,0.0,1.0,0.0,2.8924999999999734,12177.0,389664.0,0.0
er,124,ospf_te,28,280,0,0.0,1.0,0.0,2.8924999999999734,10296.0,329472.0,0.0
er,124,ospf_te,29,290,0,0.0,1.0,0.0,2.8924999999999734,12375.0,396000.0,0.0
er,124,ospf_te,30,300,0,0.0,1.0,0.0,2.8924999999999734,13959.0,446688.0,0.0
er,124,ospf_te,31,310,0,0.0,1.0,0.0,2.8924999999999734,9801.0,313632.0,0.0
er,124,ospf_te,32,320,0,0.0,1.0,0.0,2.8924999999999734,12177.0,389664.0,0.0
er,124,ospf_te,33,330,0,0.0,1.0,0.0,2.8924999999999734,10296.0,329472.0,0.0
er,124,ospf_te,34,340,0,0.0,1.0,0.0,2.8924999999999734,12375.0,396000.0,0.0
er,124,ospf_te,35,350,0,0.0,1.0,0.0,2.8924999999999734,13959.0,446688.0,0.0
er,124,ospf_te,36,360,0,0.0,1.0,0.0,2.8924999999999734,9801.0,313632.0,0.0
er,124,ospf_te,37,370,0,0.0,1.0,0.0,2.8924999999999734,12177.0,389664.0,0.0
er,124,ospf_te,38,380,0,0.0,1.0,0.0,2.8924999999999734,10296.0,329472.0,0.0
er,124,ospf_te,39,390,0,0.0,1.0,0.0,2.8924999999999734,12375.0,396000.0,0.0
er,124,ospf_te,40,400,1,0.0,0.9237327085261765,0.07626729147382577,2.948678961679751,13959.0,446688.0,0.0
er,124,ospf_te,41,410,1,0.2999999999999997,0.9336066814035672,0.06639331859643423,3.01099431152451,9801.0,313632.0,260.0
er,124,ospf_te,42,420,1,0.37199999999999933,0.9549817800501446,0.045018219949855776,2.992389025216823,12177.0,389664.0,126.0
er,124,ospf_te,43,430,1,0.4679999999999994,0.9586634977425342,0.0413365022574664,2.990111455327069,10296.0,329472.0,78.0
er,124,ospf_te,44,440,1,0.5159999999999992,0.9599632404290509,0.04003675957094985,2.9887278014178857,12375.0,396000.0,2.0
er,124,ospf_te,45,450,1,0.5639999999999991,0.9617904094697257,0.03820959053027461,2.986700617831295,13959.0,446688.0,130.0
er,124,ospf_te,46,460,1,0.6119999999999989,0.9741470210685034,0.02585297893149702,2.980103850332159,9801.0,313632.0,234.0
er,124,ospf_te,47,470,1,0.5519999999999988,0.9848285307907074,0.015171469209292692,2.970829633591913,12177.0,389664.0,29.0
er,124,ospf_te,48,480,1,0.38399999999999884,0.9897090585694321,0.010290941430568,2.9793966623877206,10296.0,329472.0,30.0
er,124,ospf_te,49,490,1,0.21599999999999883,0.9971202303815697,0.0028797696184304942,2.971720818291258,12375.0,396000.0,8.0
er,124,ospf_te,50,500,1,0.047999999999998766,1.0,0.0,2.9639740820734772,13959.0,446688.0,96.0
er,124,ospf_te,51,510,1,0.0,1.0,0.0,2.9611231101512305,9801.0,313632.0,100.0
er,124,ospf_te,52,520,1,0.0,0.9690752012566276,0.030924798743373626,2.942153783811204,12177.0,389664.0,102.0
er,124,ospf_te,53,530,1,0.2999999999999997,0.9523038156947444,0.04769618430525615,2.970326970327015,10296.0,329472.0,27.0
er,124,ospf_te,54,540,1,0.5999999999999994,0.9414354543944176,0.05856454560558298,2.9888996735198536,12375.0,396000.0,5.0
er,124,ospf_te,55,550,1,0.8999999999999991,0.9325825362542433,0.06741746374575833,3.002724663066261,13959.0,446688.0,98.0
er,124,ospf_te,56,560,1,1.1999999999999988,0.9473842439626237,0.05261575603737761,3.021356341364835,9801.0,313632.0,292.0
er,124,ospf_te,57,570,1,0.9959999999999989,0.9907343054478649,0.009265694552135294,3.039263850487718,12177.0,389664.0,126.0
er,124,ospf_te,58,580,1,0.46799999999999875,1.0,0.0,3.0064146868250963,10296.0,329472.0,51.0
er,124,ospf_te,59,590,1,0.0,0.998920086393089,0.0010799136069114467,2.9937678855326317,12375.0,396000.0,3.0
er,124,ospf_te,60,600,1,0.011999999999999851,0.9978817079249048,0.0021182920750955295,2.988574401664973,13959.0,446688.0,140.0
er,124,ospf_te,61,610,1,0.023999999999999702,1.0,0.0,2.9791360691145132,9801.0,313632.0,206.0
er,124,ospf_te,62,620,1,0.0,1.0,0.0,2.9384449244060904,12177.0,389664.0,87.0
er,124,ospf_te,63,630,1,0.0,0.9989200863930889,0.0010799136069114467,2.9386963434022673,10296.0,329472.0,114.0
er,124,ospf_te,64,640,1,0.011999999999999851,0.9978817079249048,0.0021182920750955295,2.9400000000000417,12375.0,396000.0,8.0
er,124,ospf_te,65,650,1,0.023999999999999702,0.9968825135498595,0.0031174864501405906,2.941440981093553,13959.0,446688.0,49.0
er,124,ospf_te,66,660,1,0.03599999999999955,0.9751619870410368,0.024838012958963568,2.9459478505990564,9801.0,313632.0,126.0
er,124,ospf_te,67,670,1,0.19199999999999975,0.9955821716080898,0.004417828391910469,2.9578976432304938,12177.0,389664.0,33.0
er,124,ospf_te,68,680,1,0.05999999999999925,1.0,0.0,2.942980561555119,10296.0,329472.0,81.0
er,124,ospf_te,69,690,1,0.0,1.0,0.0,2.9384449244060904,12375.0,396000.0,5.0
er,124,ospf_te,70,700,1,0.0,1.0,0.0,2.9384449244060904,13959.0,446688.0,9.0
er,124,ospf_te,71,710,0,0.0,1.0,0.0,2.8924999999999734,9801.0,313632.0,39.0
er,124,ospf_te,72,720,0,0.0,1.0,0.0,2.8924999999999734,12177.0,389664.0,111.0
er,124,ospf_te,73,730,0,0.0,1.0,0.0,2.8924999999999734,10296.0,329472.0,34.0
er,124,ospf_te,74,740,0,0.0,1.0,0.0,2.8924999999999734,12375.0,396000.0,1.0
er,124,ospf_te,75,750,0,0.0,1.0,0.0,2.8924999999999734,13959.0,446688.0,5.0
er,124,ospf_te,76,760,0,0.0,1.0,0.0,2.8924999999999734,9801.0,313632.0,20.0
er,124,ospf_te,77,770,0,0.0,1.0,0.0,2.8924999999999734,12177.0,389664.0,34.0
er,124,ospf_te,78,780,0,0.0,1.0,0.0,2.8924999999999734,10296.0,329472.0,2.0
er,124,ospf_te,79,790,0,0.0,1.0,0.0,2.8924999999999734,12375.0,396000.0,1.0
er,124,ospf_te,80,800,0,0.0,1.0,0.0,2.8924999999999734,13959.0,446688.0,3.0
er,124,ospf_te,81,810,0,0.0,1.0,0.0,2.8924999999999734,9801.0,313632.0,1.0
er,124,ospf_te,82,820,0,0.0,1.0,0.0,2.8924999999999734,12177.0,389664.0,0.0
er,124,ospf_te,83,830,0,0.0,1.0,0.0,2.8924999999999734,10296.0,329472.0,0.0
er,124,ospf_te,84,840,0,0.0,1.0,0.0,2.8924999999999734,12375.0,396000.0,0.0
er,124,ospf_te,85,850,0,0.0,1.0,0.0,2.8924999999999734,13959.0,446688.0,0.0
er,124,ospf_te,86,860,0,0.0,1.0,0.0,2.8924999999999734,9801.0,313632.0,0.0
er,124,ospf_te,87,870,0,0.0,1.0,0.0,2.8924999999999734,12177.0,389664.0,0.0
er,124,ospf_te,88,880,0,0.0,1.0,0.0,2.8924999999999734,10296.0,329472.0,0.0
er,124,ospf_te,89,890,0,0.0,1.0,0.0,2.8924999999999734,12375.0,396000.0,0.0
er,124,ospf_te,90,900,0,0.0,1.0,0.0,2.8924999999999734,13959.0,446688.0,0.0
er,124,ospf_te,91,910,0,0.0,1.0,0.0,2.8924999999999734,9801.0,313632.0,0.0
er,124,ospf_te,92,920,0,0.0,1.0,0.0,2.8924999999999734,12177.0,389664.0,0.0
er,124,ospf_te,93,930,0,0.0,1.0,0.0,2.8924999999999734,10296.0,329472.0,0.0
er,124,ospf_te,94,940,0,0.0,1.0,0.0,2.8924999999999734,12375.0,396000.0,0.0
er,124,ospf_te,95,950,0,0.0,1.0,0.0,2.8924999999999734,13959.0,446688.0,0.0
er,124,ospf_te,96,960,0,0.0,1.0,0.0,2.8924999999999734,9801.0,313632.0,0.0
er,124,ospf_te,97,970,0,0.0,1.0,0.0,2.8924999999999734,12177.0,389664.0,0.0
er,124,ospf_te,98,980,0,0.0,1.0,0.0,2.8924999999999734,10296.0,329472.0,0.0
er,124,ospf_te,99,990,0,0.0,1.0,0.0,2.8924999999999734,12375.0,396000.0,0.0
er,124,ospf_te,100,1000,0,0.0,1.0,0.0,2.8924999999999734,13959.0,446688.0,0.0
er,124,ospf_te,101,1010,0,0.0,1.0,0.0,2.8924999999999734,9801.0,313632.0,0.0
er,124,ospf_te,102,1020,0,0.0,1.0,0.0,2.8924999999999734,12177.0,389664.0,0.0
er,124,ospf_te,103,1030,0,0.0,1.0,0.0,2.8924999999999734,10296.0,329472.0,0.0
er,124,ospf_te,104,1040,0,0.0,1.0,0.0,2.8924999999999734,12375.0,396000.0,0.0
er,124,ospf_te,105,1050,0,0.0,1.0,0.0,2.8924999999999734,13959.0,446688.0,0.0
er,124,ospf_te,106,1060,0,0.0,1.0,0.0,2.8924999999999734,9801.0,313632.0,0.0
er,124,ospf_te,107,1070,0,0.0,1.0,0.0,2.8924999999999734,12177.0,389664.0,0.0
er,124,ospf_te,108,1080,0,0.0,1.0,0.0,2.8924999999999734,10296.0,329472.0,0.0
er,124,ospf_te,109,1090,0,0.0,1.0,0.0,2.8924999999999734,12375.0,396000.0,0.0
er,124,ospf_te,110,1100,0,0.0,1.0,0.0,2.8924999999999734,13959.0,446688.0,0.0
er,124,ospf_te,111,1110,0,0.0,1.0,0.0,2.8924999999999734,9801.0,313632.0,0.0
er,124,ospf_te,112,1120,0,0.0,1.0,0.0,2.8924999999999734,12177.0,389664.0,0.0
er,124,ospf_te,113,1130,0,0.0,1.0,0.0,2.8924999999999734,10296.0,329472.0,0.0
er,124,ospf_te,114,1140,0,0.0,1.0,0.0,2.8924999999999734,12375.0,396000.0,0.0
er,124,ospf_te,115,1150,0,0.0,1.0,0.0,2.8924999999999734,13959.0,446688.0,0.0
er,124,ospf_te,116,1160,0,0.0,1.0,0.0,2.8924999999999734,9801.0,313632.0,0.0
er,124,ospf_te,117,1170,0,0.0,1.0,0.0,2.8924999999999734,12177.0,389664.0,0.0
er,124,ospf_te,118,1180,0,0.0,1.0,0.0,2.8924999999999734,10296.0,329472.0,0.0
er,124,ospf_te,119,1190,0,0.0,1.0,0.0,2.8924999999999734,12375.0,396000.0,0.0
er,124,ospf_te,120,1200,0,0.0,1.0,0.0,2.8924999999999734,13959.0,446688.0,0.0
er,124,ospf_te,121,1210,0,0.0,1.0,0.0,2.8924999999999734,9801.0,313632.0,0.0
er,124,ospf_te,122,1220,0,0.0,1.0,0.0,2.8924999999999734,12177.0,389664.0,0.0
er,124,ospf_te,123,1230,0,0.0,1.0,0.0,2.8924999999999734,10296.0,329472.0,0.0
er,124,ospf_te,124,1240,0,0.0,1.0,0.0,2.8924999999999734,12375.0,396000.0,0.0
er,124,ospf_te,125,1250,0,0.0,1.0,0.0,2.8924999999999734,13959.0,446688.0,0.0
er,124,ospf_te,126,1260,0,0.0,1.0,0.0,2.8924999999999734,9801.0,313632.0,0.0
er,124,ospf_te,127,1270,0,0.0,1.0,0.0,2.8924999999999734,12177.0,389664.0,0.0
er,124,ospf_te,128,1280,0,0.0,1.0,0.0,2.8924999999999734,10296.0,329472.0,0.0
er,124,ospf_te,129,1290,0,0.0,1.0,0.0,2.8924999999999734,12375.0,396000.0,0.0
er,124,ospf_te,130,1300,0,0.0,1.0,0.0,2.8924999999999734,13959.0,446688.0,0.0
er,124,ospf_te,131,1310,0,0.0,1.0,0.0,2.8924999999999734,9801.0,313632.0,0.0
er,124,ospf_te,132,1320,0,0.0,1.0,0.0,2.8924999999999734,12177.0,389664.0,0.0
er,124,ospf_te,133,1330,0,0.0,1.0,0.0,2.8924999999999734,10296.0,329472.0,0.0
er,124,ospf_te,134,1340,0,0.0,1.0,0.0,2.8924999999999734,12375.0,396000.0,0.0
er,124,ospf_te,135,1350,0,0.0,1.0,0.0,2.8924999999999734,13959.0,446688.0,0.0
er,124,ospf_te,136,1360,0,0.0,1.0,0.0,2.8924999999999734,9801.0,313632.0,0.0
er,124,ospf_te,137,1370,0,0.0,1.0,0.0,2.8924999999999734,12177.0,389664.0,0.0
er,124,ospf_te,138,1380,0,0.0,1.0,0.0,2.8924999999999734,10296.0,329472.0,0.0
er,124,ospf_te,139,1390,0,0.0,1.0,0.0,2.8924999999999734,12375.0,396000.0,0.0
er,123,triggered_te,0,0,0,0.0,0.02249999999999983,0.9774999999999998,1.0,0.0,0.0,0.0
er,123,triggered_te,1,10,0,0.0,0.22249999999999795,0.7774999999999985,1.8988764044943824,25156.0,804992.0,3012.0
er,123,triggered_te,2,20,0,0.0,0.7849999999999986,0.21499999999999803,2.6878980891719535,40827.0,1306464.0,5172.0
er,123,triggered_te,3,30,0,0.0,0.9849999999999999,0.014999999999999887,2.9543147208121545,19434.0,621888.0,1411.0
er,123,triggered_te,4,40,0,0.0,1.0,0.0,2.984999999999971,26797.0,857504.0,431.0
er,123,triggered_te,5,50,0,0.0,1.0,0.0,2.984999999999971,32370.0,1035840.0,977.0
er,123,triggered_te,6,60,0,0.0,1.0,0.0,2.984999999999971,21091.0,674912.0,455.0
er,123,triggered_te,7,70,0,0.0,1.0,0.0,2.984999999999971,16316.0,522112.0,52.0
er,123,triggered_te,8,80,0,0.0,1.0,0.0,2.984999999999971,11559.0,369888.0,4.0
er,123,triggered_te,9,90,0,0.0,1.0,0.0,2.984999999999971,10187.0,325984.0,5.0
er,123,triggered_te,10,100,0,0.0,1.0,0.0,2.984999999999971,10816.0,346112.0,1.0
er,123,triggered_te,11,110,0,0.0,1.0,0.0,2.984999999999971,10398.0,332736.0,0.0
er,123,triggered_te,12,120,0,0.0,1.0,0.0,2.984999999999971,9902.0,316864.0,0.0
er,123,triggered_te,13,130,0,0.0,1.0,0.0,2.984999999999971,10692.0,342144.0,0.0
er,123,triggered_te,14,140,0,0.0,1.0,0.0,2.984999999999971,9999.0,319968.0,0.0
er,123,triggered_te,15,150,0,0.0,1.0,0.0,2.984999999999971,9801.0,313632.0,0.0
er,123,triggered_te,16,160,0,0.0,1.0,0.0,2.984999999999971,10791.0,345312.0,0.0
er,123,triggered_te,17,170,0,0.0,1.0,0.0,2.984999999999971,10395.0,332640.0,0.0
er,123,triggered_te,18,180,0,0.0,1.0,0.0,2.984999999999971,9900.0,316800.0,0.0
er,123,triggered_te,19,190,0,0.0,1.0,0.0,2.984999999999971,10692.0,342144.0,0.0
er,123,triggered_te,20,200,0,0.0,1.0,0.0,2.984999999999971,9999.0,319968.0,0.0
er,123,triggered_te,21,210,0,0.0,1.0,0.0,2.984999999999971,9801.0,313632.0,0.0
er,123,triggered_te,22,220,0,0.0,1.0,0.0,2.984999999999971,10791.0,345312.0,0.0
er,123,triggered_te,23,230,0,0.0,1.0,0.0,2.984999999999971,10395.0,332640.0,0.0
er,123,triggered_te,24,240,0,0.0,1.0,0.0,2.984999999999971,9900.0,316800.0,0.0
er,123,triggered_te,25,250,0,0.0,1.0,0.0,2.984999999999971,10692.0,342144.0,0.0
er,123,triggered_te,26,260,0,0.0,1.0,0.0,2.984999999999971,9999.0,319968.0,0.0
er,123,triggered_te,27,270,0,0.0,1.0,0.0,2.984999999999971,9801.0,313632.0,0.0
er,123,triggered_te,28,280,0,0.0,1.0,0.0,2.984999999999971,10791.0,345312.0,0.0
er,123,triggered_te,29,290,0,0.0,1.0,0.0,2.984999999999971,10395.0,332640.0,0.0
er,123,triggered_te,30,300,0,0.0,1.0,0.0,2.984999999999971,9900.0,316800.0,0.0
er,123,triggered_te,31,310,0,0.0,1.0,0.0,2.984999999999971,10692.0,342144.0,0.0
er,123,triggered_te,32,320,0,0.0,1.0,0.0,2.984999999999971,9999.0,319968.0,0.0
er,123,triggered_te,33,330,0,0.0,1.0,0.0,2.984999999999971,9801.0,313632.0,0.0
er,123,triggered_te,34,340,0,0.0,1.0,0.0,2.984999999999971,10791.0,345312.0,0.0
er,123,triggered_te,35,350,0,0.0,1.0,0.0,2.984999999999971,10395.0,332640.0,0.0
er,123,triggered_te,36,360,0,0.0,1.0,0.0,2.984999999999971,9900.0,316800.0,0.0
er,123,triggered_te,37,370,0,0.0,1.0,0.0,2.984999999999971,10692.0,342144.0,0.0
er,123,triggered_te,38,380,0,0.0,1.0,0.0,2.984999999999971,9999.0,319968.0,0.0
er,123,triggered_te,39,390,0,0.0,1.0,0.0,2.984999999999971,9801.0,313632.0,0.0
er,123,triggered_te,40,400,1,0.0,0.869763906588482,0.13023609341152295,3.112243974584665,10791.0,345312.0,0.0
er,123,triggered_te,41,410,1,0.528,0.8723194528081398,0.12768054719186564,3.245127973334897,11795.0,377440.0,33.0
er,123,triggered_te,42,420,1,0.948,0.9425790716460578,0.057420928353943496,3.2161613957482644,11506.0,368192.0,141.0
er,123,triggered_te,43,430,1,0.9959999999999997,0.9454884667571241,0.05451153324287724,3.181327090733016,12179.0,389728.0,30.0
er,123,triggered_te,44,440,1,1.0079999999999996,0.9985501567398118,0.0014498432601881073,3.286975630812751,11903.0,380896.0,120.0
er,123,triggered_te,45,450,1,0.4439999999999995,1.0,0.0,3.2843409090909614,11189.0,358048.0,49.0
er,123,triggered_te,46,460,1,0.29999999999999927,1.0,0.0,3.285227272727325,12337.0,394784.0,6.0
er,123,triggered_te,47,470,1,0.29999999999999927,1.0,0.0,3.153977272727323,11766.0,376512.0,58.0
er,123,triggered_te,48,480,1,0.0,1.0,0.0,3.1420454545455043,10875.0,348000.0,1.0
er,123,triggered_te,49,490,1,0.0,1.0,0.0,3.131818181818232,11709.0,374688.0,4.0
er,123,triggered_te,50,500,1,0.0,1.0,0.0,3.1181818181818683,11248.0,359936.0,9.0
er,123,triggered_te,51,510,1,0.0,1.0,0.0,3.111363636363686,10369.0,331808.0,2.0
er,123,triggered_te,52,520,1,0.0,1.0,0.0,3.111363636363686,11108.0,355456.0,0.0
er,123,triggered_te,53,530,1,0.0,1.0,0.0,3.111363636363686,10702.0,342464.0,0.0
er,123,triggered_te,54,540,1,0.0,1.0,0.0,3.111363636363686,10002.0,320064.0,0.0
er,123,triggered_te,55,550,1,0.0,1.0,0.0,3.111363636363686,10813.0,346016.0,0.0
er,123,triggered_te,56,560,1,0.0,1.0,0.0,3.111363636363686,10054.0,321728.0,0.0
er,123,triggered_te,57,570,1,0.0,1.0,0.0,3.111363636363686,9811.0,313952.0,0.0
er,123,triggered_te,58,580,1,0.0,1.0,0.0,3.111363636363686,10795.0,345440.0,0.0
er,123,triggered_te,59,590,1,0.0,1.0,0.0,3.111363636363686,10395.0,332640.0,0.0
er,123,triggered_te,60,600,1,0.0,1.0,0.0,3.111363636363686,9900.0,316800.0,0.0
er,123,triggered_te,61,610,1,0.0,1.0,0.0,3.111363636363686,10692.0,342144.0,0.0
er,123,triggered_te,62,620,1,0.0,1.0,0.0,3.111363636363686,9999.0,319968.0,0.0
er,123,triggered_te,63,630,1,0.0,1.0,0.0,3.111363636363686,9801.0,313632.0,0.0
er,123,triggered_te,64,640,1,0.0,1.0,0.0,3.111363636363686,10791.0,345312.0,0.0
er,123,triggered_te,65,650,1,0.0,1.0,0.0,3.111363636363686,10395.0,332640.0,0.0
er,123,triggered_te,66,660,1,0.0,1.0,0.0,3.111363636363686,9900.0,316800.0,0.0
er,123,triggered_te,67,670,1,0.0,1.0,0.0,3.111363636363686,10692.0,342144.0,0.0
er,123,triggered_te,68,680,1,0.0,1.0,0.0,3.111363636363686,9999.0,319968.0,0.0
er,123,triggered_te,69,690,1,0.0,1.0,0.0,3.111363636363686,9801.0,313632.0,0.0
er,123,triggered_te,70,700,1,0.0,1.0,0.0,3.111363636363686,10791.0,345312.0,0.0
er,123,triggered_te,71,710,0,0.0,1.0,0.0,2.984999999999971,10395.0,332640.0,0.0
er,123,triggered_te,72,720,0,0.0,1.0,0.0,2.984999999999971,9900.0,316800.0,0.0
er,123,triggered_te,73,730,0,0.0,1.0,0.0,2.984999999999971,10692.0,342144.0,0.0
er,123,triggered_te,74,740,0,0.0,1.0,0.0,2.984999999999971,9999.0,319968.0,0.0
er,123,triggered_te,75,750,0,0.0,1.0,0.0,2.984999999999971,9801.0,313632.0,0.0
er,123,triggered_te,76,760,0,0.0,1.0,0.0,2.984999999999971,10791.0,345312.0,0.0
er,123,triggered_te,77,770,0,0.0,1.0,0.0,2.984999999999971,10395.0,332640.0,0.0
er,123,triggered_te,78,780,0,0.0,1.0,0.0,2.984999999999971,9900.0,316800.0,0.0
er,123,triggered_te,79,790,0,0.0,1.0,0.0,2.984999999999971,10692.0,342144.0,0.0
er,123,triggered_te,80,800,0,0.0,1.0,0.0,2.984999999999971,9999.0,319968.0,0.0
er,123,triggered_te,81,810,0,0.0,1.0,0.0,2.984999999999971,9801.0,313632.0,0.0
er,123,triggered_te,82,820,0,0.0,1.0,0.0,2.984999999999971,10796.0,345472.0,0.0
er,123,triggered_te,83,830,0,0.0,1.0,0.0,2.984999999999971,10395.0,332640.0,0.0
er,123,triggered_te,84,840,0,0.0,1.0,0.0,2.984999999999971,9900.0,316800.0,0.0
er,123,triggered_te,85,850,0,0.0,1.0,0.0,2.984999999999971,10692.0,342144.0,0.0
er,123,triggered_te,86,860,0,0.0,1.0,0.0,2.984999999999971,9999.0,319968.0,0.0
er,123,triggered_te,87,870,0,0.0,1.0,0.0,2.984999999999971,9801.0,313632.0,0.0
er,123,triggered_te,88,880,0,0.0,1.0,0.0,2.984999999999971,10791.0,345312.0,0.0
er,123,triggered_te,89,890,0,0.0,1.0,0.0,2.984999999999971,10395.0,332640.0,0.0
er,123,triggered_te,90,900,0,0.0,1.0,0.0,2.984999999999971,9900.0,316800.0,0.0
er,123,triggered_te,91,910,0,0.0,1.0,0.0,2.984999999999971,10692.0,342144.0,0.0
er,123,triggered_te,92,920,0,0.0,1.0,0.0,2.984999999999971,9999.0,319968.0,0.0
er,123,triggered_te,93,930,0,0.0,1.0,0.0,2.984999999999971,9855.0,315360.0,0.0
er,123,triggered_te,94,940,0,0.0,1.0,0.0,2.984999999999971,10806.0,345792.0,0.0
er,123,triggered_te,95,950,0,0.0,1.0,0.0,2.984999999999971,10395.0,332640.0,0.0
er,123,triggered_te,96,960,0,0.0,1.0,0.0,2.984999999999971,9900.0,316800.0,0.0
er,123,triggered_te,97,970,0,0.0,1.0,0.0,2.984999999999971,10692.0,342144.0,0.0
er,123,triggered_te,98,980,0,0.0,1.0,0.0,2.984999999999971,9999.0,319968.0,0.0
er,123,triggered_te,99,990,0,0.0,1.0,0.0,2.984999999999971,9801.0,313632.0,0.0
